time,tavg,tmin,tmax,Humidity,WindSpeed,Precipitation
22-02-1990,17.6,,25.3,29.56794459,7.875405694,0.25
23-02-1990,17.5,9.5,26.6,32.35072942,5.644432761,3.51
24-02-1990,16.5,,26.6,28.96590345,8.568671326,3.83
25-02-1990,17.8,12.5,23.3,30.68901981,6.235300276,0.15
26-02-1990,19.5,,25.7,42.71308611,4.112421512,4.29
27-02-1990,17.4,14.9,,40.30774556,7.695957266,2.59
28-02-1990,18.3,14.3,25.8,38.315298,9.274653522,1.05
01-03-1990,17.5,,25.8,38.00329247,10.09480994,3.71
02-03-1990,15.5,,24.9,25.227161,15.54380703,3.29
03-03-1990,16.8,,23.7,20.76455919,11.43963808,0
04-03-1990,17,8.3,25.8,37.0541772,17.95521268,5.45
05-03-1990,18.8,,25.9,35.6191699,13.54540722,2.04
06-03-1990,18.2,,27,21.34618778,13.74391981,5.13
07-03-1990,18.6,11.3,27.4,26.63171835,12.62190147,1.16
08-03-1990,20.2,10.3,29,37.40260271,18.51340281,1.74
09-03-1990,22.7,11.1,30.1,35.08979829,19.85451619,2.2
10-03-1990,21,,31.1,27.49799798,14.21276399,2.64
11-03-1990,23.7,,30.4,33.45980752,19.58760823,5.58
12-03-1990,21.8,14.6,30.4,32.83543327,18.67851811,2.4
13-03-1990,22.3,12.9,30.3,23.6697637,10.21358321,0.92
14-03-1990,22.5,,30.3,38.126936,12.32096237,4.03
15-03-1990,22.8,15.1,31,32.79567206,14.54366017,2.29
16-03-1990,25.2,15.2,32,36.80301583,14.24494687,9.87
17-03-1990,25.3,16.5,33.1,38.92216261,10.10585461,1.87
18-03-1990,26.4,,34.1,22.31323767,18.61804014,4.71
19-03-1990,26,17.4,36.2,32.33794845,19.60827375,3.65
20-03-1990,26.3,17.8,36.2,28.36079889,19.62588714,0
21-03-1990,25.8,17.5,36.1,34.94969732,19.62851656,0
22-03-1990,26.4,18.9,35.6,30.60258125,11.72837981,0
23-03-1990,24.7,,35.4,37.36386776,10.43121674,0
24-03-1990,20.7,,29.2,20.53121128,15.54460743,0
25-03-1990,21.2,10.2,30.7,37.79249791,19.74138139,0
26-03-1990,21.9,,30.6,21.97869501,17.68766334,0
27-03-1990,23.3,16.2,29.9,26.5719591,17.82002814,1.72
28-03-1990,23.6,17.1,30.2,22.82756541,19.80777475,6.76
29-03-1990,23.5,16.6,31.8,24.71092123,18.05771517,0
30-03-1990,26.5,16.5,34.9,38.65464837,16.17079014,0
31-03-1990,,,,39.73567708,11.57951636,0
01-04-1990,24.9,,32.1,38.75909022,18.16339048,0.56
02-04-1990,24.5,,30.9,20.40739384,17.54219337,0
03-04-1990,23.5,12.9,,38.48144889,15.8910578,0
04-04-1990,24.3,13.7,,33.16013945,14.13324994,0
05-04-1990,,,,38.06288734,17.92008489,1.96
06-04-1990,26.2,,33.9,21.70965363,13.75811972,2.28
07-04-1990,28,,34.9,35.66858595,11.35785963,0.54
08-04-1990,28.7,,36.6,30.83136736,17.79802903,0
09-04-1990,25.3,20.3,36.6,38.79987893,11.37611347,0
10-04-1990,29.7,18.1,36.9,28.18190079,11.85143397,1.15
11-04-1990,33.3,,40,28.85442764,12.70452606,0
12-04-1990,27.8,,40,31.54252835,11.37612654,5.64
13-04-1990,30.2,,38.9,27.50158641,15.38225949,0
14-04-1990,27.8,,38.9,20.29722933,13.77184233,0
15-04-1990,29.2,,37.4,32.28135145,12.74090817,3.6
16-04-1990,29.4,20.2,,38.06406724,12.65712745,0
17-04-1990,32.5,,41.1,20.42917241,19.00404858,3.02
18-04-1990,,,,39.92946361,16.40763711,6.15
19-04-1990,,,,36.51395369,14.79834962,3.5
20-04-1990,,,,22.84543453,18.76496426,0
21-04-1990,32.1,,41.3,27.25895767,14.7160083,0
22-04-1990,,,,39.47896531,11.36098758,0.44
23-04-1990,30,,42.1,32.30135611,19.8415375,2.33
24-04-1990,34.3,22.7,41.7,29.34711094,18.62285551,4.62
25-04-1990,29.7,22.4,42.3,27.58771739,10.71582948,0
26-04-1990,33.4,,42.3,26.25601087,14.30458187,0
27-04-1990,28.9,,41.8,32.53303857,13.07437719,0.25
28-04-1990,29.9,,36.4,27.62085895,15.38998214,0.19
29-04-1990,32.7,21.1,40,24.68493402,14.59685819,5.49
30-04-1990,28.7,,40,32.7784888,15.38328965,0.69
01-05-1990,28.3,20.7,37.2,25.39823658,14.38352797,1.46
02-05-1990,28.3,,37,31.76775202,13.96947494,3.73
03-05-1990,31.2,,38.8,33.16260944,16.56461232,5.77
04-05-1990,27.8,,38.8,26.12022633,17.25749178,0.89
05-05-1990,28.3,,35.3,35.63187778,15.12831342,4.78
06-05-1990,25.3,,36.5,28.35239406,11.77951488,6.48
07-05-1990,28.4,,36.5,29.1859907,14.72158975,0.67
08-05-1990,31.7,,37.7,20.72633254,14.30495769,0
09-05-1990,30.8,,39.4,27.29268832,10.20212246,7.56
10-05-1990,33.9,26.7,39.4,29.71522446,11.52732375,4.36
11-05-1990,29.4,,39.4,35.3178796,15.90384267,1.04
12-05-1990,30.7,,40,30.45376315,18.38753947,2.95
13-05-1990,31.9,,37.7,37.72838786,13.8816926,0
14-05-1990,31.5,,,29.1477805,16.70128698,4.33
15-05-1990,34.2,,40.1,37.89754096,15.31009554,0
16-05-1990,34.5,,41,32.04112113,10.88914463,4.21
17-05-1990,30.7,,41,30.65959281,19.32319017,0
18-05-1990,30.5,,40.5,37.71664918,19.91827264,0
19-05-1990,33,,38.7,28.0443824,18.3246034,0
20-05-1990,31.2,,40.2,32.88031985,10.87616864,0
21-05-1990,34.7,25.7,40.2,38.97353841,13.5848199,3.13
22-05-1990,31,27.1,40.4,25.4430955,14.66536691,0
23-05-1990,33,25.9,40.7,21.67694579,14.01001144,0
24-05-1990,34.5,,38.9,39.53680845,16.19838018,0
25-05-1990,33.7,26,38.9,30.09246747,13.32642503,3.42
26-05-1990,32.1,26.9,40.6,23.4327792,19.65591741,3.8
27-05-1990,,,,25.57222782,12.63211661,1.42
28-05-1990,,,,28.0906322,11.57090885,3.95
29-05-1990,,,,29.70759166,19.91942428,3.06
30-05-1990,33,,38.6,36.9109287,15.72884395,0
31-05-1990,35.4,28.7,41.1,34.05395519,17.82992139,3.73
01-06-1990,37.4,,40.6,22.80909548,18.43994177,0
02-06-1990,35.7,,43.1,27.0952236,11.98865251,15.3
03-06-1990,36.8,,43.1,30.65091795,11.79082757,0
04-06-1990,35,27.6,43.5,34.98777022,11.49447473,10.14
05-06-1990,,,,26.40061707,12.24411142,26.28
06-06-1990,38.1,,43.9,25.31860914,13.70657919,11.2
07-06-1990,37.2,,43.4,37.92749858,13.28596627,7.81
08-06-1990,37.3,28.6,43.4,32.46272508,10.56134854,11.39
09-06-1990,35.6,,43.1,39.09111483,10.26288055,17.95
10-06-1990,34.5,,43,23.95737583,10.37202388,40.01
11-06-1990,35.3,,41.3,29.00913379,17.67994741,17.79
12-06-1990,36.6,,41.5,33.52404011,12.12579072,0.46
13-06-1990,31.4,,41.5,38.42564579,17.64340637,4.87
14-06-1990,36.9,,41.4,27.83445052,18.95187391,0
15-06-1990,32.4,,37.2,33.90442316,15.93558018,0
16-06-1990,,,,34.05472889,13.91262339,0
17-06-1990,,,,22.03517307,17.75023136,1.08
18-06-1990,32.4,,40,25.36296583,17.35013201,0
19-06-1990,,,,22.3694649,17.52394176,9.46
20-06-1990,29.4,,37.2,34.16720881,13.25342556,0.36
21-06-1990,,,,38.89921768,13.59851494,0
22-06-1990,28.3,,34.1,37.95665793,16.35880946,0
23-06-1990,29.6,,33.4,35.232205,10.35325876,2.76
24-06-1990,30,,33.7,33.25968034,19.60591944,0
25-06-1990,32.6,,37.6,26.24166483,16.38736536,18.59
26-06-1990,31.9,,37.6,23.81034535,19.26400358,11.82
27-06-1990,29.5,,36.5,23.34214535,12.68263379,4.6
28-06-1990,30,28.3,34.7,22.81562634,15.63616247,29.76
29-06-1990,30.4,,35.3,31.47527492,14.14864338,8.15
30-06-1990,31,,35.1,24.33145042,17.3763592,13.79
01-07-1990,30.4,,36.2,67.2927978,8.026331624,18.31
02-07-1990,29.5,,34.1,78.83230105,8.611044892,0.25
03-07-1990,30.3,,,74.35449479,11.75875327,0.33
04-07-1990,,,,67.70689169,8.649395584,8.62
05-07-1990,28.5,,31.1,82.1247647,12.19675282,0
06-07-1990,29.7,,,71.79821742,10.54840123,34.78
07-07-1990,30.7,,35.3,65.84018339,15.60825413,10.41
08-07-1990,28.3,25.9,35.3,66.04705316,12.14187675,4.99
09-07-1990,26.5,25.3,29,64.35020732,15.70301017,39.28
10-07-1990,28,,31.2,81.71732738,16.13124392,0
11-07-1990,30.1,,,62.42348502,14.08659346,31.04
12-07-1990,29.9,27.1,34.8,75.44886599,17.01818421,20.2
13-07-1990,28.8,,33.6,78.9399432,17.46158573,24.76
14-07-1990,27.9,,,70.66770729,13.90736159,5.37
15-07-1990,28.8,,,87.83538409,8.042024644,8.84
16-07-1990,,,,82.30259516,11.77572108,2.85
17-07-1990,,,,72.3564282,16.48370655,22.95
18-07-1990,29.9,,34.8,72.95921654,9.510675575,13.88
19-07-1990,28.7,,34.8,72.5873366,16.53955262,0
20-07-1990,28.2,,32.9,68.2748154,10.67729088,0.31
21-07-1990,28,,32.9,86.96991827,12.3866745,7.78
22-07-1990,26.6,,32.6,75.72599104,15.02305656,3.02
23-07-1990,29.3,,32.6,89.09808133,15.98991367,29.63
24-07-1990,29.1,,33.1,70.94280477,12.70905064,20.12
25-07-1990,29.7,,,74.72140547,12.87344073,20.09
26-07-1990,28.5,,34.2,80.65996289,8.803431291,11.51
27-07-1990,27.4,,34.1,72.82974388,14.66890362,0
28-07-1990,26.3,,30.3,60.57615513,10.29160597,18.44
29-07-1990,26,24.1,27.8,73.98013187,14.00558413,0
30-07-1990,27.3,,28.3,78.01314891,10.34173925,10.61
31-07-1990,28.8,,33.5,89.87440725,10.98442093,0
01-08-1990,28.9,,34.3,80.49496829,8.612050479,0
02-08-1990,,,,72.68535231,12.76653327,1.05
03-08-1990,28.2,26.3,,60.98517543,17.01456111,6.74
04-08-1990,28.8,,32.6,84.71421044,14.35303759,7.65
05-08-1990,30.6,,33.7,81.7745977,9.408455123,19.85
06-08-1990,28.4,,34.3,85.99857345,16.78954448,5.39
07-08-1990,27.8,24.4,32.9,77.59590279,10.99088319,6.47
08-08-1990,29,,32.9,70.85792838,10.01247558,0
09-08-1990,28,,33.7,61.76192189,11.82404699,0
10-08-1990,28.9,26.5,,69.98449108,17.74560377,12.31
11-08-1990,27,,34.2,72.54496735,17.50451512,17.46
12-08-1990,27.7,,30.5,87.39888155,17.94912656,4.09
13-08-1990,27.6,24.6,30.9,69.01617111,10.07571055,21.99
14-08-1990,27.4,,29.8,69.60278819,15.25439966,0
15-08-1990,30,25.3,34.1,64.14525797,14.76170678,13.98
16-08-1990,29.7,,34.1,68.53049409,15.90776697,0
17-08-1990,28.8,,33.5,81.05355294,11.68844875,0
18-08-1990,29.2,,33.5,62.95269543,11.24156969,0
19-08-1990,30.7,26.9,34.7,74.41251734,8.075548022,6.79
20-08-1990,30,,,76.39454396,11.40265125,14.58
21-08-1990,33,,36.5,80.93006655,14.42764688,13.44
22-08-1990,30.8,,36.5,73.10579366,14.9685994,3.64
23-08-1990,30.3,,33.9,75.96940915,11.29250298,17.48
24-08-1990,30.3,,34.5,63.05722151,16.5280007,33.3
25-08-1990,30.5,26.3,34.1,76.55805819,9.178006053,6.21
26-08-1990,29.9,,34.4,88.0165419,12.63542355,9.42
27-08-1990,28.5,,34.4,66.56425161,16.82209295,0
28-08-1990,28.3,,34.9,84.4159949,9.502260598,2.12
29-08-1990,30.7,25.5,,82.9569438,17.39910213,26.73
30-08-1990,30.2,,,89.44718957,11.67627388,26.88
31-08-1990,30.5,26,35.3,68.99889176,16.50305708,4.98
01-09-1990,31.8,,37.5,61.47041206,17.6228712,15.35
02-09-1990,29.7,26.1,38.1,60.84928046,13.16072847,21.81
03-09-1990,,,,71.81100609,11.07688901,1.3
04-09-1990,,,,60.22237882,17.32180673,0
05-09-1990,,,,64.47218764,10.23768893,18.34
06-09-1990,,,,83.55674377,10.73228262,21.45
07-09-1990,,,,84.46666873,14.46918556,19.24
08-09-1990,,,,64.78655414,12.90735405,2.39
09-09-1990,,,,62.24039129,11.95832532,30.85
10-09-1990,29.6,,35,73.1557746,8.875452835,12.26
11-09-1990,28.7,,34.5,85.82084323,14.71656887,0
12-09-1990,27.7,,34.5,81.23238277,12.38040121,0
13-09-1990,27,,,89.75807546,8.557498536,3.54
14-09-1990,29.3,,34.3,75.76708504,9.280203487,11.37
15-09-1990,27.7,25.7,31.2,73.60168178,9.30130273,3.68
16-09-1990,28.8,,32.9,77.65211153,10.81386166,37.9
17-09-1990,27.9,24.8,32.9,61.21738873,13.8036917,14.06
18-09-1990,26.9,24.7,30.7,72.48976661,8.343723175,0
19-09-1990,26.9,,31.3,80.43019109,9.706276938,0
20-09-1990,28.5,,32.7,88.86487484,8.594614706,11.53
21-09-1990,27.6,24.9,32.7,64.6414174,11.50924803,22.83
22-09-1990,27.3,,32.7,86.01932719,11.06204623,35.96
23-09-1990,26.5,,,72.43583854,8.24903552,4.96
24-09-1990,27,,32.8,83.45970253,16.16487986,33.83
25-09-1990,26.3,,30.1,65.61997807,8.786714279,0
26-09-1990,26.9,,31.5,66.9478882,8.120379895,2.84
27-09-1990,28.4,,32.7,78.02544552,12.57023479,0
28-09-1990,28.5,,,73.11129567,13.84262777,19.88
29-09-1990,28.7,,34.5,68.43035936,12.968085,0
30-09-1990,27.9,,34.5,79.51343002,14.20863642,14.03
01-10-1990,26.8,,34.7,32.99443158,9.869303447,0
02-10-1990,28.5,,,37.5073108,9.721916176,6.27
03-10-1990,27.3,,33.7,46.33762096,8.267828275,0
04-10-1990,27.3,,34.1,35.56547051,5.630856319,2.13
05-10-1990,28.2,,33.1,45.28967499,6.952916942,0
06-10-1990,28.5,,33.7,36.62151199,7.555711841,0
07-10-1990,28.7,,35.1,49.65653518,9.299347064,0
08-10-1990,,,,34.20817159,5.125711488,3.55
09-10-1990,26.6,,,37.98705036,8.840413316,2.98
10-10-1990,27.6,,33.1,33.32795812,7.412810145,4.26
11-10-1990,27.2,,34.1,39.91080756,6.554117865,0
12-10-1990,26.6,21.9,34.4,31.49455926,4.69288842,2.52
13-10-1990,24,21.1,,35.49459595,4.044017752,0
14-10-1990,24.6,,33.7,33.41492534,7.388015003,0
15-10-1990,24.3,19.7,31.9,36.75874025,6.2730039,0
16-10-1990,25.5,,33.5,38.80226221,9.434810603,0.65
17-10-1990,25.4,,33.5,47.02890946,6.734066651,2.98
18-10-1990,24.2,,32.5,44.38696672,5.932552322,4.37
19-10-1990,25.8,18.9,33.4,34.06825375,5.666387139,2.56
20-10-1990,26.8,19.3,,46.12151572,6.752821301,2.9
21-10-1990,24.4,,33.2,46.31883892,3.184170509,6.47
22-10-1990,22.2,,33.2,32.14880186,4.259657727,3.09
23-10-1990,19.2,13.5,,41.71404888,5.992240139,0.36
24-10-1990,19,,31.3,49.43705752,7.557058115,2.74
25-10-1990,22,,32.9,44.80294191,5.050947111,6.12
26-10-1990,21,16.1,,44.63731802,4.163040763,0
27-10-1990,22.7,14.3,31.5,34.42323078,7.022846483,0
28-10-1990,22,,31.3,34.36944266,6.881606043,5.35
29-10-1990,22.6,,,46.09058159,5.554564162,0.13
30-10-1990,18.3,13.7,31.8,39.96662724,6.078651429,3.29
31-10-1990,22.7,13.9,31.8,37.09996802,4.840437675,4.87
01-11-1990,21.4,,31.4,38.5681539,6.909797382,0
02-11-1990,22.7,,31.5,33.92789277,5.343566574,0
03-11-1990,20,,31.5,46.57555236,5.392486918,4.61
04-11-1990,22.6,14.3,32.2,48.44967762,5.377391868,0.62
05-11-1990,22.5,,32.2,35.40449819,8.777977358,0
06-11-1990,22.2,,32,48.83410665,5.561612346,0
07-11-1990,21.1,,,37.46536567,6.382140899,3.38
08-11-1990,20.7,,30.3,34.71132144,7.106609052,4.83
09-11-1990,19.9,,30.7,48.83167433,9.905449079,1.15
10-11-1990,19.9,,30.7,48.16583865,5.566111686,2.45
11-11-1990,22.5,,32.8,35.61509233,8.22066772,0
12-11-1990,21.3,,32.8,34.51951523,7.727314254,3.71
13-11-1990,21.5,,32.7,46.21972885,9.644516528,5.28
14-11-1990,21.1,,32.7,38.59270757,4.306622374,3.3
15-11-1990,21.5,,32.2,49.16863852,3.308838162,0.65
16-11-1990,17.5,,32.2,38.2432181,7.27103157,2.3
17-11-1990,19.7,,30.7,40.8588686,9.788465882,3.86
18-11-1990,17.7,,,36.54916944,8.652009584,1.08
19-11-1990,,,,48.98120536,5.032990684,3.4
20-11-1990,,,,37.81415959,4.840708522,2.11
21-11-1990,,,,42.73807082,6.539904384,5.26
22-11-1990,,,,30.46003152,5.181984666,3.1
23-11-1990,,,,31.80508936,7.314507809,0
24-11-1990,,,,36.45054029,5.406140491,5.21
25-11-1990,,,,46.02738879,8.672830497,2.38
26-11-1990,,,,30.325172,3.252137652,0.58
27-11-1990,,,,43.38528387,4.555560342,0
28-11-1990,19.8,12,29.7,40.90473909,5.671634307,1.69
29-11-1990,13,,27.4,39.17586302,5.997820093,6.5
30-11-1990,,,,49.18637604,4.374063327,0
01-12-1990,,,,39.8908268,4.739650402,0
02-12-1990,15.4,,26.5,39.0995525,8.926350155,3.3
03-12-1990,17.6,,27.4,34.13581156,3.403122535,1.71
04-12-1990,16.3,,26.3,35.38481167,9.330610816,3.02
05-12-1990,17.8,,26.3,38.97049591,7.613068017,0
06-12-1990,15.8,8.5,26.2,38.94996422,6.080455096,0
07-12-1990,14,,25.6,30.35940544,4.017547529,0
08-12-1990,15.3,6.2,25.7,41.3845163,4.252233717,5.68
09-12-1990,14.7,,,42.6026474,4.148105729,0
10-12-1990,17,,25.9,28.96283289,8.735186176,0
11-12-1990,15.9,,,27.89577104,5.203685509,0
12-12-1990,17,,26.1,29.58811142,4.437594246,0
13-12-1990,17.1,,,31.77984571,3.395478105,4.33
14-12-1990,17,9.9,26.8,39.31425153,4.273554641,0.22
15-12-1990,15.2,,26.9,41.47957911,6.084897295,3.97
16-12-1990,17.1,,26.9,28.05644073,9.332168812,0
17-12-1990,17.9,,26.6,44.45119304,9.630233131,0
18-12-1990,17,,,33.36867008,3.756986766,0.22
19-12-1990,,,,25.19649788,7.451477401,0
20-12-1990,,,,32.25917861,6.219839215,0
21-12-1990,,,,37.90062267,7.245670071,0
22-12-1990,15.4,,22.9,32.65274811,4.620289137,0.6
23-12-1990,13,,23.4,30.10098319,5.531438041,0
24-12-1990,15,,23.6,37.86782507,5.833382463,0
25-12-1990,17.2,,25.9,34.5671135,6.203408503,6.41
26-12-1990,15,7.9,25.9,38.01342323,3.758553797,2.37
27-12-1990,,,,41.33316595,6.619546861,1.48
28-12-1990,,,,44.89096694,4.890925923,0.8
29-12-1990,,,,29.56630759,9.229951565,3
30-12-1990,15.4,,24.2,25.98541039,7.963094825,2.6
31-12-1990,16.8,,24.3,29.52294566,7.116633846,0
01-01-1991,11.5,,24.3,40.46735476,9.484007911,0
02-01-1991,11.1,,17.3,31.45397171,5.072268875,0
03-01-1991,10.5,3.3,,39.42027403,8.04618702,6.38
04-01-1991,13.6,6.3,20.2,42.38787557,6.034528252,0
05-01-1991,10.5,,22,36.90599167,5.261089453,2.78
06-01-1991,11.8,4.6,22.9,30.73138232,5.736334564,1.61
07-01-1991,13.5,3.9,23.3,29.74772698,4.431920329,3.74
08-01-1991,14,,21.3,40.28921663,5.200623612,0.81
09-01-1991,14.7,,23.2,28.05401652,6.657605705,0
10-01-1991,13.8,,23.2,33.3734359,8.796955681,0
11-01-1991,12.7,6.3,23.5,35.90107076,7.535342135,0
12-01-1991,14.1,,23.5,37.05193725,6.897805272,0
13-01-1991,13.1,6.9,21.4,30.63288701,6.923855906,0
14-01-1991,12.7,,21.9,28.42828346,8.318229573,0
15-01-1991,11.5,3.8,21.9,32.84876872,5.269493015,0.01
16-01-1991,11.4,,21.1,31.91010984,7.463476117,0
17-01-1991,13.4,,21.1,40.29923311,9.516432575,1.36
18-01-1991,12.8,4.5,21.7,27.43226673,5.773569449,3.56
19-01-1991,10.6,4.4,21.7,27.60754749,9.513221038,0.27
20-01-1991,13.7,,22.5,28.59557974,4.399238454,0
21-01-1991,13.2,,23.9,44.74547123,8.165203769,0
22-01-1991,13.3,,24.9,26.70635741,8.327019307,1.49
23-01-1991,13.2,6.3,24.9,43.56731418,8.556184631,0
24-01-1991,15.7,,25.5,34.7606835,5.670057594,0.53
25-01-1991,15.4,,25.7,38.89340947,7.910984976,1.99
26-01-1991,17.9,,,43.35458441,7.219630924,5.33
27-01-1991,17.5,10.1,26.2,33.18461562,6.514810076,0
28-01-1991,17.8,9.8,27.9,31.11605844,3.572167267,0
29-01-1991,18.3,,29.2,36.57895585,8.850262,0.74
30-01-1991,18,10.5,27.5,25.99363114,6.911364282,0
31-01-1991,19,9.3,28.1,39.00254001,7.989537307,0
01-02-1991,19.5,,28.1,35.9787986,7.189505347,4.93
02-02-1991,14.8,9.5,25,38.71661383,9.703996131,0
03-02-1991,16.3,6.7,24.8,39.94665201,5.098237826,0
04-02-1991,16.8,7.8,27.1,27.19579561,3.669816444,0
05-02-1991,17.3,,27.1,33.6048614,5.129270463,4.26
06-02-1991,17.3,10.4,28,34.69851423,4.996567763,0
07-02-1991,,,,28.62799704,3.348891626,0
08-02-1991,20.5,12,28.7,34.33171112,7.315047854,0
09-02-1991,18.2,12.6,29.5,44.80530205,4.93542095,0.86
10-02-1991,21.7,,31.4,35.5973796,8.0314274,3.68
11-02-1991,22.8,,31.4,35.60130861,5.747214178,3.42
12-02-1991,20.6,8.6,29.5,42.05759044,7.098698582,0
13-02-1991,19.4,,26.5,25.52196833,7.982840115,0
14-02-1991,19.7,,27.5,32.02111326,6.375444094,7.31
15-02-1991,18.3,,27.5,41.83242818,5.641225516,3.99
16-02-1991,16.9,9.2,26.1,32.97022922,5.739239384,0.24
17-02-1991,18.3,,26.1,28.77860517,8.129975388,0
18-02-1991,17.7,,26.8,30.29442945,4.078133471,0
19-02-1991,18.1,,24.7,30.98401217,3.348654037,0
20-02-1991,18.3,,,34.02409838,4.610557252,0
21-02-1991,21.7,11,29.7,27.04947054,9.327608635,0
22-02-1991,23.7,,32.9,28.44391741,3.384992422,0.31
23-02-1991,20.8,,26.9,40.65434216,6.309381618,1.21
24-02-1991,21.5,,,29.27547554,8.175130107,0
25-02-1991,19.5,16.6,30.2,39.48034842,7.62721781,0
26-02-1991,17.4,,25.2,39.62389275,7.403449683,0.46
27-02-1991,19.5,,26.8,42.26199342,7.152425794,0
28-02-1991,22.4,15.8,27.6,40.39774849,8.558999597,0
01-03-1991,19.9,12.9,28.5,39.91217612,10.10410626,2.82
02-03-1991,19.7,10.7,28.3,34.34803646,11.89036199,0
03-03-1991,21.3,,31.1,32.76806343,17.78895226,0.19
04-03-1991,21,16.7,28.3,28.5638019,16.18665282,0.34
05-03-1991,19.9,,28.3,24.22455139,18.74246202,0.95
06-03-1991,19.9,14.6,27.3,22.52665128,11.74906138,1.44
07-03-1991,18.9,,26.8,30.05687431,15.47558559,0
08-03-1991,18.4,,,34.83429939,15.12411292,1.94
09-03-1991,21.4,14.9,31.2,36.55803854,10.74541315,0
10-03-1991,24.3,14.8,33.3,24.83224246,16.56055987,4.25
11-03-1991,24.4,,33.7,32.37197972,18.56756085,3.44
12-03-1991,25,15.3,33.7,33.99115972,14.55819769,4.97
13-03-1991,,,,27.47672218,11.35172256,0
14-03-1991,,,,37.94972855,11.59661228,4.86
15-03-1991,,,,27.38409983,12.61215415,1.28
16-03-1991,24.3,17.1,33.6,34.03745331,19.9008166,3.07
17-03-1991,24.1,,34.1,32.9540475,17.54041235,3.02
18-03-1991,26,13.3,,21.48575263,12.1134203,2.38
19-03-1991,26.7,,,29.36865935,14.01750527,0
20-03-1991,25.3,17.5,37.4,27.0525739,11.81116219,3.87
21-03-1991,,,,34.53409184,13.13902523,2.06
22-03-1991,,,,22.73235293,18.33282504,0
23-03-1991,21.8,,31.9,34.69319673,10.81210468,0
24-03-1991,19.5,14.6,31.9,38.6048104,14.915834,0
25-03-1991,21.2,13.6,30.7,33.87813743,11.18796816,0
26-03-1991,19.3,,32.7,29.18477072,18.56769684,3.56
27-03-1991,28.3,,,34.31221101,11.24479731,0
