time,tavg,tmin,tmax,Humidity,WindSpeed,Precipitation
05-02-1990,24,15.3,33.2,77.18238538,10.08541423,0
06-02-1990,26,17.5,37,77.87891573,7.082907877,0
07-02-1990,27.1,20.6,36.2,67.20551631,14.25703026,3.15
08-02-1990,27,20.7,34.9,72.43275626,12.35968891,0
09-02-1990,26.5,21.3,33.8,74.80779437,13.57770887,0.62
10-02-1990,28.2,21.5,36.3,78.88569388,13.0133106,1.34
11-02-1990,28.1,22.2,36.5,70.06821839,12.61315721,1.05
12-02-1990,28.1,,35.1,64.55607792,9.602259879,0
13-02-1990,27,,32,74.3740786,5.432471299,0.53
14-02-1990,25.3,21,31.1,66.73643481,11.78371238,1.95
15-02-1990,24.3,,29.8,69.10392245,6.998168581,0.23
16-02-1990,23.9,17.7,30.1,70.51389629,14.57248792,0
17-02-1990,24.1,17.5,30.3,66.60813081,10.86754577,0
18-02-1990,23,,27.9,61.54837703,7.064181104,0
19-02-1990,22.6,,28.5,70.09073804,5.108102586,0.88
20-02-1990,22.7,15.1,28,63.46146174,7.7077095,3.09
21-02-1990,21.7,15.4,28.9,70.16038584,5.645360694,0
22-02-1990,23.7,17.7,30.1,78.56700826,7.802649127,0.76
23-02-1990,23.7,18.7,29.7,73.10609564,14.50647919,0
24-02-1990,25.1,17.4,29.3,62.39232269,14.0747971,0
25-02-1990,25.4,20.2,31,60.12692717,8.556708169,0
26-02-1990,24.8,21.4,30.3,62.69825808,11.63422189,0.65
27-02-1990,25.4,20.1,30.6,68.29628464,13.63005491,0.11
28-02-1990,24.9,,28.5,72.26718797,14.41443653,0.25
01-03-1990,23,,27.7,78.70309889,11.39343244,0
02-03-1990,21.2,16,28.7,77.66847054,12.19519651,0.17
03-03-1990,22.9,15.5,28.7,77.12750565,6.836469455,0
04-03-1990,23,16,28.4,77.80176557,5.21688064,0
05-03-1990,23.9,19.5,29.5,67.71953203,12.48888194,0
06-03-1990,24.3,17.6,30.1,75.23828175,7.650484555,1.56
07-03-1990,23.7,19.3,30.6,64.65235431,14.50759319,0
08-03-1990,24.7,19.4,30.2,61.96986044,10.16573045,0
09-03-1990,23.2,19.1,30.2,74.28346569,12.87581116,1.39
10-03-1990,25.6,19,30.8,73.10050378,7.865366222,0
11-03-1990,25.1,20.8,29.4,76.12374345,8.85706161,1.08
12-03-1990,24.7,20.3,29.5,76.89831991,7.665109804,0
13-03-1990,24.9,20,29.8,66.5718582,7.16080849,1.76
14-03-1990,26.1,22.5,30.4,61.84822484,14.68711707,0.43
15-03-1990,26.4,,30.6,64.59358112,14.63343757,0.17
16-03-1990,27.3,22.4,33.3,69.85874347,7.477028822,0.04
17-03-1990,28.3,22.3,37.2,65.50727762,6.185066007,0.97
18-03-1990,27.6,22.6,32.1,63.97179077,5.897314958,0.44
19-03-1990,27.9,22.9,32.9,71.63867409,14.45609887,0
20-03-1990,29.6,22.5,36.3,73.28861019,12.88544587,0
21-03-1990,30.8,22.3,36.7,62.50108818,14.45718203,0.52
22-03-1990,28.4,22.3,34.2,63.96353918,8.609804522,0
23-03-1990,26.4,,30.5,70.78642021,12.71013363,0
24-03-1990,24,,28.3,63.35775417,9.136994665,0
25-03-1990,24.2,16.9,29.6,60.03991532,7.403924022,1.79
26-03-1990,24.4,19,29.1,68.20276994,5.999155001,0.8
27-03-1990,26.1,21.3,29.8,60.42366721,13.91921351,0.53
28-03-1990,27.1,23.5,31.7,61.62807484,14.15521503,0
29-03-1990,27,22.7,32,67.4037955,13.10875297,0
30-03-1990,26.7,23.3,31.1,74.69141289,5.9693128,1.05
31-03-1990,26.5,,32.1,71.97273653,7.832977859,0.86
01-04-1990,26.1,20.5,31.5,67.70377126,9.171029512,0
02-04-1990,27.3,21.5,32.5,74.06726073,5.205888598,1.6
03-04-1990,28.3,21.4,35.9,75.56485195,6.986655675,0
04-04-1990,26.7,21,30.9,74.95987076,8.169258671,0.56
05-04-1990,26.7,21.9,31.2,77.84922172,9.863407507,2.93
06-04-1990,26.6,21.9,30.2,63.19487224,9.018573338,0
07-04-1990,27.3,22.1,31.6,75.21249287,9.89827917,0.37
08-04-1990,28.4,23.3,33.6,70.70138748,5.816711074,0
09-04-1990,27.5,22.4,33.2,72.76607358,10.41012623,0.38
10-04-1990,27.4,21.9,32.3,69.20733386,12.83794215,1.63
11-04-1990,28.4,22.9,32.3,74.37136762,9.528977153,0.01
12-04-1990,27.6,22.7,32.6,62.92812578,14.47298666,0
13-04-1990,27.6,23.3,31.3,78.34753391,14.59211037,1.3
14-04-1990,27.4,23,32.1,65.41197452,8.52658052,0
15-04-1990,27.2,21.9,31.4,72.80210044,5.92446132,0.28
16-04-1990,27.4,22.7,31.2,61.86616403,14.76385789,0
17-04-1990,27.6,23.4,31.6,73.30244158,6.422719728,0
18-04-1990,28.1,,32.5,74.18243987,6.218732531,0
19-04-1990,28,23.8,31.6,74.5584764,7.480105369,0
20-04-1990,27.9,23.9,31.3,76.77919457,9.090802026,0
21-04-1990,28.1,24.3,31.8,67.27074639,8.522790723,0
22-04-1990,27.8,,31.5,60.8284985,14.56693369,0.43
23-04-1990,28.2,23.1,33.3,61.10017287,14.09784567,1.01
24-04-1990,29.2,23.5,33.5,70.76557687,10.15614672,0
25-04-1990,29.2,23.9,33.5,78.77694513,8.060665747,0.35
26-04-1990,28.7,25.8,32.7,65.7923469,14.06138789,0.76
27-04-1990,28.8,24.8,32.5,60.9093361,11.39291631,0.56
28-04-1990,28.3,24,32.7,74.44487805,12.04399907,0.46
29-04-1990,29.3,24.9,32.6,64.78032503,6.455766209,0
30-04-1990,28.3,25.1,32.7,73.18206859,9.258880389,0.08
01-05-1990,28.6,24.8,32.7,72.32339568,5.269908226,0.12
02-05-1990,28.8,24.4,32,75.16221817,5.649034618,0.75
03-05-1990,28.9,25.2,33.1,78.26279657,14.84559617,1.59
04-05-1990,29.2,25.5,32.4,79.049661,10.65696161,0
05-05-1990,29.4,25.5,32.9,60.9331705,14.93653044,0
06-05-1990,29.8,26.3,33.7,70.90311932,13.5553411,0.33
07-05-1990,31.4,26.7,36.2,75.43985903,14.49257288,0.22
08-05-1990,31,27.8,35,63.3452981,13.68346862,0.63
09-05-1990,30.5,,33.1,72.7162842,11.28997748,0.73
10-05-1990,30.3,28.2,33.4,71.8164984,5.638814191,0.02
11-05-1990,29.2,27.5,32.5,63.09736976,7.608028241,0.7
12-05-1990,29.5,27.3,33,67.65157473,7.079437938,0
13-05-1990,29.8,27.7,32.6,62.25965375,5.909514896,0
14-05-1990,29.9,27.3,32.7,62.3869265,8.841649849,0
15-05-1990,30.1,27.7,33.2,66.03098883,11.18725976,0
16-05-1990,30.6,28.1,33.4,69.37080453,13.85561972,1.86
17-05-1990,30.2,27.5,33.6,67.73583997,8.961620406,1.49
18-05-1990,30.3,28.3,34,68.31915492,7.835090369,1.23
19-05-1990,30.7,27.2,33.7,62.96744351,10.89255659,0
20-05-1990,31.1,27.8,33.7,66.39760434,7.606788662,1.18
21-05-1990,29.9,27.3,34.5,77.33384881,10.88259171,1.1
22-05-1990,30.5,26.3,34.2,75.29824105,12.80036207,0
23-05-1990,31.1,27.5,34.4,71.30265789,9.531722731,0
24-05-1990,31.3,28,34.2,77.02455276,9.911379626,0.74
25-05-1990,30.8,28.2,34.5,63.6996243,7.859388619,0
26-05-1990,,,,63.30526773,7.905085594,0
27-05-1990,,,,77.5407353,5.444114807,1.02
28-05-1990,,,,60.12868173,6.95094555,0
29-05-1990,,,,60.70088437,6.568537194,2.68
30-05-1990,25.9,,30.5,68.06862498,8.671209669,1.79
31-05-1990,27.1,23.5,29.7,66.11328169,13.73833449,0
01-06-1990,30.4,27.3,32.7,72.32045599,7.124995587,51.24
02-06-1990,29.4,26.5,33.1,73.81521529,13.89518069,24.66
03-06-1990,29.9,25.4,32.5,69.79486599,14.25132495,9.6
04-06-1990,27.6,,32.2,60.00682168,9.092177501,69.45
05-06-1990,29.8,25,32.5,71.89988598,9.800391267,29.76
06-06-1990,29.8,27.5,32.5,65.24106611,12.22273817,0
07-06-1990,29.9,26.2,32.5,61.22153462,6.516612065,31.5
08-06-1990,29.6,25.4,32.7,78.4770118,10.47060725,61.94
09-06-1990,27.9,25.9,30.8,64.18545708,10.03175213,20.06
10-06-1990,29.4,,32.5,72.24373483,12.78726085,25.24
11-06-1990,29.9,26.9,32.7,62.96086841,6.155919754,12.51
12-06-1990,28.8,24.8,32.2,68.65577695,9.995415232,28.8
13-06-1990,30.5,26.5,33.1,70.04767916,14.82878648,0
14-06-1990,30.8,28.8,33,65.88003487,9.842970903,0.11
15-06-1990,28.8,,31.3,60.14194329,5.84446025,11.44
16-06-1990,26.7,24,29.5,67.08759786,5.258868784,24.19
17-06-1990,30.2,24.5,32.4,78.86694744,7.171828376,47.81
18-06-1990,30.1,28.5,32.5,70.26900619,7.090745995,16.32
19-06-1990,29.8,26.5,32,60.458605,13.15198333,40.69
20-06-1990,30.1,28.6,32.2,77.10270294,8.110893778,8.99
21-06-1990,30,27.5,32.3,60.5846689,10.98090574,34.72
22-06-1990,30.2,27.8,32.5,78.11238139,6.666835663,49.97
23-06-1990,29.8,27.3,32.2,61.62328694,7.541157796,17.12
24-06-1990,29.6,27.5,32.1,62.61823047,8.979272133,28.78
25-06-1990,28.5,,31.4,63.60493814,13.75847407,5.34
26-06-1990,26.4,24.5,28.1,68.90851248,5.126017585,34.66
27-06-1990,26.4,24.8,,63.72534262,10.58628929,0
28-06-1990,26.1,24.9,27.3,77.1339808,13.9341088,0
29-06-1990,26.8,25.3,28.5,74.66303865,12.95840631,34.32
30-06-1990,27.8,25.1,29.1,78.96801804,9.731710365,0
01-07-1990,29,27.3,30.7,90.50851137,23.32504299,7.78
02-07-1990,28.4,,,87.54400049,21.09875197,55.08
03-07-1990,28.3,27,29.2,77.92229336,24.65670837,41.6
04-07-1990,28.6,26.4,31.1,86.34118335,15.40012227,79.87
05-07-1990,28.2,26,30.4,79.32311452,15.25074233,21.88
06-07-1990,28.6,26,31.3,80.58224842,17.47694603,17.93
07-07-1990,27.6,,31.2,81.81480289,20.5919115,20.25
08-07-1990,26.3,24.3,30.7,88.42038845,18.31506094,0
09-07-1990,26.9,,31,86.20893594,17.82199723,14.67
10-07-1990,28.6,26.3,31,82.32567052,19.38299055,0
11-07-1990,28.3,26.9,31,89.89850321,24.40075162,49.33
12-07-1990,28.1,,30,87.48127626,19.60500916,38.46
13-07-1990,28.2,26,31.1,88.68591764,23.7775559,0
14-07-1990,28.9,25.8,31.2,85.13027494,23.7902445,3.37
15-07-1990,27.9,25,30.5,82.42694251,17.87498079,29.76
16-07-1990,26.4,24.6,28.7,93.35211965,23.19639231,26.78
17-07-1990,28.2,,,80.25541645,22.3040695,0
18-07-1990,28.1,25.8,30,84.27736136,15.01404186,21.65
19-07-1990,26.9,24.5,29.8,79.94158415,16.6840366,34.28
20-07-1990,26.8,23.9,28.5,83.96946124,17.47634077,35
21-07-1990,27.9,25.2,30.1,77.22575891,19.33433428,62.12
22-07-1990,28.1,25.9,30.1,89.0117647,15.27213366,26.25
23-07-1990,27.9,,30.5,75.70662554,19.92105633,0
24-07-1990,27.1,24.8,,80.36774518,21.85396327,0
25-07-1990,28.2,24.5,31,83.74604675,21.61881117,51.4
26-07-1990,28.2,25.3,30.5,94.5371123,23.25985421,60.27
27-07-1990,28.1,25.8,30.1,82.6185923,16.3511893,19.13
28-07-1990,28,25.9,30,76.08128643,16.98212921,29.56
29-07-1990,27.8,24.5,30.2,80.58981829,16.33174725,22.33
30-07-1990,27.8,,30.6,85.86554142,16.96735816,12.55
31-07-1990,28,26,30.7,91.97895784,21.92082654,0
01-08-1990,27.7,25.8,29.7,75.04668863,17.88555512,31.93
02-08-1990,27.8,26,30.6,80.56933746,15.45314214,64.55
03-08-1990,27.2,,30.4,85.85084557,17.58808555,24.26
04-08-1990,26.4,24.4,28.6,84.83680328,19.9581037,12.45
05-08-1990,26.3,24.8,29.7,81.33753865,18.51963538,9.21
06-08-1990,27.2,24.4,30.1,93.59974901,18.53575552,32.42
07-08-1990,27.7,25.9,30.5,82.46685525,22.29310063,48.78
08-08-1990,26.5,24.4,29.7,76.89059398,24.23494117,33.32
09-08-1990,26.8,,29,78.79365978,18.92455,0
10-08-1990,26.8,,29.3,81.98383729,20.39512478,63.56
11-08-1990,26.2,24.3,28.4,88.71950148,19.36282233,40.83
12-08-1990,26.2,,29.2,89.02694997,22.63430335,15.5
13-08-1990,26.6,24.2,28.1,79.68091389,16.89035262,6.74
14-08-1990,27.2,,30.3,76.06071303,15.73764803,8.83
15-08-1990,25.7,24.3,,75.24219039,21.62494567,41.57
16-08-1990,26.1,24.8,27.1,88.78651646,19.7372054,0
17-08-1990,26.4,24.7,29.7,85.57321469,24.97118874,32.84
18-08-1990,25.7,23.6,27.2,80.28407664,20.11600078,27.01
19-08-1990,27.3,,30.5,77.55363484,19.06759327,26.66
20-08-1990,26.9,24.6,29.5,90.08004841,15.34982245,0
21-08-1990,25.9,24.3,27,83.9061201,20.02567574,0
22-08-1990,26.2,,27.7,75.80751672,20.6928408,76.11
23-08-1990,26.4,24,28.3,75.39263886,18.12595239,23.32
24-08-1990,26.7,,29.6,91.58809791,17.81199031,68.4
25-08-1990,26.8,23.9,,81.56399985,17.4277287,42.58
26-08-1990,26.4,24,,78.44577133,20.31822386,22.81
27-08-1990,27.1,24.2,30,85.04829502,17.41641639,25.8
28-08-1990,26.9,24,,90.32510565,22.78859452,47.01
29-08-1990,27.6,25.3,30.1,91.4894161,18.14235149,49.82
30-08-1990,27.7,26,29.7,89.47192256,20.66812256,31.9
31-08-1990,27.5,25.7,30,91.83506175,21.70720239,47.32
01-09-1990,27.5,,30.5,79.34481172,15.56580152,48.51
02-09-1990,26.9,24.7,30.7,79.75860541,23.31913251,28.24
03-09-1990,27.6,24,30.5,80.56657774,21.71582707,4.91
04-09-1990,27,,31,78.6907696,16.25933381,32.43
05-09-1990,25.6,24,27.6,78.93797163,20.95999294,1.29
06-09-1990,27.1,24.5,30.2,87.30210394,15.44084744,10.49
07-09-1990,27.8,24.2,30.9,81.50861857,23.34575226,29.94
08-09-1990,27.5,25.5,30,82.00342304,21.48415174,18.02
09-09-1990,27.8,25,30.8,93.13987256,17.27062456,52.89
10-09-1990,28.1,24.9,31,88.22393794,21.95541333,3.49
11-09-1990,27.6,25,30.6,86.07429884,20.47578368,0
12-09-1990,27.6,24.1,31,76.40135048,22.77236767,52.75
13-09-1990,27.6,24,30.9,91.73009114,19.29842925,21.19
14-09-1990,27.7,24.2,31,94.68085251,22.98437533,22.38
15-09-1990,26.8,24,30.5,91.77565186,18.14501663,0.29
16-09-1990,27.2,24.3,30.7,94.98909915,23.12197879,0
17-09-1990,27.4,,30.7,80.36326872,22.80650285,0
18-09-1990,27.1,23.9,30.8,94.83708867,24.08535559,34.25
19-09-1990,27.1,,30.8,80.74496719,24.22406057,14.97
20-09-1990,26.7,23.3,30.7,87.32428911,19.09572279,11.69
21-09-1990,26.8,23.8,29.4,77.11638795,16.83134979,0
22-09-1990,27.9,24.7,30.7,88.07444182,20.1547984,65.28
23-09-1990,28.2,25,31.1,84.84000728,20.02088921,18.52
24-09-1990,24.7,,26.3,77.97399389,24.42745675,78.55
25-09-1990,25.9,23.3,28.7,85.41041163,15.92563188,29.17
26-09-1990,26.5,23.3,29.7,90.40117344,23.11610132,58.78
27-09-1990,28,25.5,30.9,84.21868765,19.1672122,2.06
28-09-1990,25.6,24.1,28,81.05539223,22.90175972,0
29-09-1990,26.7,24.1,30,86.74556836,16.72020505,15.34
30-09-1990,26,22.7,29.5,89.23789404,24.53889831,34
01-10-1990,27.3,24.2,30.6,77.24053381,10.79162331,0.87
02-10-1990,27.7,24.3,30.7,70.38938165,11.34305043,0.59
03-10-1990,27.6,24.8,30.7,62.43742692,6.862494348,2.49
04-10-1990,27.5,23.7,31,76.5242482,6.639296211,0.59
05-10-1990,26.4,23.8,,78.94265139,7.764186253,0
06-10-1990,28.2,23.9,31,60.67106017,9.131393813,0
07-10-1990,28.6,25,32,79.04453355,14.05618397,0
08-10-1990,27.9,,32.1,74.79848893,11.41141532,0.49
09-10-1990,27,24.2,30.7,68.88171311,13.63886552,1.28
10-10-1990,26.7,23.7,30.1,73.07861936,11.95524437,1.61
11-10-1990,26.8,24.2,30.1,79.53720438,13.87825384,0
12-10-1990,27.4,24.3,31,71.34181972,5.090702981,0.15
13-10-1990,26.3,,31,65.5754037,9.632193589,0
14-10-1990,26.9,22.9,33.3,78.35759688,14.71489181,1.17
15-10-1990,28.9,23.2,34.6,74.00954182,14.89112407,0
16-10-1990,28.8,,35.2,73.8841818,11.67975247,0
17-10-1990,27.8,22,34.7,64.70548929,5.266870139,0
18-10-1990,28.4,21.8,35.1,74.78855934,10.04095527,0
19-10-1990,29.1,22.4,35,71.80542669,11.37568767,0
20-10-1990,28.3,22.5,35.1,65.73622735,5.239255373,0
21-10-1990,28.3,22,35,61.81000686,8.197670661,0
22-10-1990,28.9,22.9,35.1,72.59074185,6.226402253,0
23-10-1990,29.6,23,34.7,73.5304904,9.469611058,1.46
24-10-1990,29.4,23.5,35,62.3050766,10.70669573,0
25-10-1990,29.1,24.5,34,69.91810072,7.062418111,0
26-10-1990,27,,31.6,64.9329875,14.69025097,0
27-10-1990,28.1,24,32.5,65.28065307,9.187620049,0
28-10-1990,29,24.7,34.1,63.87048181,11.06920843,0.13
29-10-1990,29.4,24.9,34.6,70.56230754,6.716461237,0.56
30-10-1990,29.1,,33.9,78.37901819,9.822695321,0
31-10-1990,29.1,23.4,34,63.06414933,9.735553178,0.5
01-11-1990,28.6,23.8,34.1,72.32057872,10.52630823,1.6
02-11-1990,28.5,24.2,34.5,71.76290261,8.776421881,1.22
03-11-1990,26.9,20.4,33.4,74.87639908,6.001410204,0.78
04-11-1990,25.8,19.5,32.8,69.44154111,5.272477796,0.61
05-11-1990,25.9,18.9,33,65.31333288,13.41938771,0
06-11-1990,27.1,20,33,73.902541,14.25077608,1.62
07-11-1990,26.5,22,31.7,64.61835422,12.26900899,0.63
08-11-1990,26.1,,31.6,74.6421036,7.359458473,0
09-11-1990,26.1,19.7,32.8,68.19757043,9.254133646,0.05
10-11-1990,26.4,20.2,32.6,64.15457966,10.92482247,0
11-11-1990,26.1,20.2,32,68.62076081,8.683053233,0.06
12-11-1990,26.7,20.5,33,60.93076096,9.602021268,1.42
13-11-1990,23.8,19.3,32.1,76.29131963,12.30138065,0.02
14-11-1990,26.5,19.6,33.7,62.99301002,8.208701464,0
15-11-1990,28.2,21.8,33.7,65.66926113,10.88460568,1.24
16-11-1990,29.4,25.4,34.4,78.00934611,5.592099125,1.48
17-11-1990,29.6,25,35.6,76.33905016,7.45257461,0
18-11-1990,28.7,25.5,32.5,79.72424442,5.424648829,1.68
19-11-1990,27.8,25.2,32.1,62.04327597,10.81275455,1.16
20-11-1990,28.1,23.5,32.9,69.70737596,6.917114699,0
21-11-1990,26.6,22.9,33.8,72.78187455,11.82007141,1.42
22-11-1990,26.4,19.6,33.3,64.22013256,10.15698145,0
23-11-1990,27.4,19.5,34.2,71.73720509,5.64193825,0
24-11-1990,28.4,23,34.2,71.71441803,13.87419886,0
25-11-1990,28,22.8,34.5,69.23059287,6.5232492,0
26-11-1990,29.6,23,34.7,63.56480117,9.532976601,1.05
27-11-1990,29.3,23.8,35.1,75.41829843,12.50614078,0.19
28-11-1990,28.5,24.1,35,63.32815125,9.707385746,0
29-11-1990,28.4,24.8,33.8,69.17818093,9.930396354,0
30-11-1990,27.4,20,33.4,63.55422359,7.930045704,0
01-12-1990,27.2,21.5,33.3,76.18295739,9.066598256,0.45
02-12-1990,26.5,21.1,33.5,68.98053552,6.111838738,2.47
03-12-1990,28.1,22.4,34.6,69.33471739,9.448833596,0.41
04-12-1990,28.4,23.5,34.9,70.31301694,9.000676055,0.47
05-12-1990,28.8,23.3,34.7,77.70083365,5.559123117,1.74
06-12-1990,27,23.5,34.1,71.78853538,12.1919041,0
07-12-1990,27.5,22.5,34.3,60.49899731,10.56071124,1.53
08-12-1990,26.9,21.9,33.1,61.10519466,13.64448078,0
09-12-1990,23.9,,30.8,60.40325214,10.24537081,0
10-12-1990,24.4,17,31.9,60.17222407,14.68902954,0
11-12-1990,27.7,18.2,34.1,62.84147188,13.17023642,0.09
12-12-1990,27.7,23,33.7,66.39100839,10.99435756,0.03
13-12-1990,26.8,21,33.2,65.94602017,5.542865474,0.56
14-12-1990,24.9,,31.3,79.45744886,9.441384897,0
15-12-1990,24.9,17.8,32.3,62.51412477,9.139525151,0.3
16-12-1990,24.3,18.5,30.7,73.71063872,11.01997099,0
17-12-1990,24.6,18.8,31.3,66.91437213,8.901379178,0.98
18-12-1990,26.1,20.1,31.8,66.97136276,7.164437496,1.33
19-12-1990,26.3,,32,73.3691552,9.951857692,0.42
20-12-1990,24,17.2,31.2,78.02674655,12.8965453,0.95
21-12-1990,23.8,16.6,33,65.77080927,12.54199859,0
22-12-1990,25.2,17.8,33.3,69.44523978,13.21390267,1.72
23-12-1990,25.4,,32.5,65.12241303,12.20417707,0.39
24-12-1990,25.2,18,31.7,65.20584722,5.628296112,0
25-12-1990,26,19.2,32.2,69.9771231,8.759643486,1.42
26-12-1990,25.9,20.5,32.2,66.44059743,14.94622357,0.92
27-12-1990,,,,71.09116257,12.41492344,2.07
28-12-1990,25.6,,32.1,74.76798234,9.060180526,1.86
29-12-1990,24.9,19.3,29.8,68.47686643,13.70984817,1.54
30-12-1990,22.9,,26.7,72.88941327,12.02831242,0.67
31-12-1990,20.1,,24,60.43390682,5.423334568,0.91
01-01-1991,18.4,10.3,25.1,77.65606702,12.13824911,0
02-01-1991,17.9,11,,79.81126899,11.96191151,0
03-01-1991,18.8,10,26.6,73.98057979,11.29507868,3.18
04-01-1991,20.5,11.9,29.2,60.83712326,14.61380553,0
05-01-1991,22.2,14.1,30.6,60.24970337,6.878274258,0.51
06-01-1991,22.3,15.2,29.2,71.49682293,11.68366445,0.16
07-01-1991,22,15.6,28.6,60.04260332,9.903330871,1.05
08-01-1991,20.4,14.1,28.6,62.15000085,11.72454327,0.4
09-01-1991,20.9,14.1,27.9,74.67266564,6.000005862,1.41
10-01-1991,20.4,13.4,26.9,66.3071029,7.281013528,0.22
11-01-1991,20.5,13.8,26.3,63.65978679,11.3992521,0.97
12-01-1991,20.7,12.1,27.1,68.2037149,10.75353704,0.57
13-01-1991,21.5,16.2,29,79.59172526,14.28618848,0
14-01-1991,21.5,13.7,30.1,70.38510313,7.581373217,0
15-01-1991,22.6,14.4,30.7,63.99452147,9.844831456,1.48
16-01-1991,22.1,15.9,30.3,65.68793828,6.555162561,0.82
17-01-1991,24.1,16.8,31,62.35228336,6.508361025,1.2
18-01-1991,21.7,16.3,28.5,62.43319294,13.75358919,1.45
19-01-1991,22.3,16,32.4,72.73226153,11.08528042,0
20-01-1991,24.1,17.5,32,62.52318984,10.31032736,0
21-01-1991,23.4,18.3,33.2,67.51425924,8.045452891,0
22-01-1991,23.8,17.2,32.8,60.52000451,5.42902421,1.23
23-01-1991,24.3,17.8,32.1,76.42623912,10.83247756,0.29
24-01-1991,25.7,16.7,33.2,66.2798066,7.86933018,0.38
25-01-1991,25.6,18.8,33.8,74.30161557,11.4380128,0
26-01-1991,26.7,20.8,35.6,72.2251346,11.83047036,1.02
27-01-1991,27.4,20.2,36.1,61.41993128,11.98080293,1.06
28-01-1991,26.3,17.7,35.2,75.54150964,10.92769096,0.76
29-01-1991,26.6,17.9,33.1,69.97861465,12.14447943,0.36
30-01-1991,25.3,18.2,34,63.7190859,14.09556305,1.24
31-01-1991,24.3,18,30.7,72.44935269,12.62743833,0.15
01-02-1991,23,17,29.3,66.69219193,6.428871802,1.62
02-02-1991,22,16,29.3,76.2160262,11.70572978,0.91
03-02-1991,22.1,14.2,28.5,77.4599289,13.10763965,0
04-02-1991,23.2,15.8,31.2,75.89853149,11.31902548,0.07
05-02-1991,23.2,,30.8,66.44179134,7.540634026,0.52
06-02-1991,23.9,17,30.6,63.26429105,11.46658551,0
07-02-1991,25.1,15.7,31,78.69017139,10.46934313,1.28
08-02-1991,25.3,17.6,32.7,63.77699201,6.254220323,0
09-02-1991,26.5,19.2,32.3,67.47768626,10.08749947,1
10-02-1991,26.6,20.9,33.1,75.132079,8.082772068,0.89
11-02-1991,25,19.2,30.8,71.02633884,6.892105559,0
12-02-1991,23.4,19,29,67.46896938,8.945206671,0.3
13-02-1991,23.4,16.6,31.1,61.58403573,10.54985624,0
14-02-1991,24.6,17,31,77.85976876,9.694345778,1.62
15-02-1991,24.3,17.1,32.3,78.36735045,10.24135578,0
16-02-1991,23.3,17.4,28.7,60.64473039,6.537917716,1
17-02-1991,21.6,15,26.7,67.09860954,10.45149466,1.2
18-02-1991,21.8,14.2,27.7,75.89104003,11.30839701,0
19-02-1991,22.2,13.7,29.5,69.54427711,7.871540793,1.5
20-02-1991,22.2,15.8,28.9,64.81337829,9.643293107,0
21-02-1991,24.7,,,78.39207012,11.6760373,1.53
22-02-1991,25.7,20,31,70.28846316,14.87908313,2.8
23-02-1991,24.5,18.4,30.2,70.52181593,13.62204938,1.13
24-02-1991,25,18.7,,69.68133416,10.80914616,0.81
25-02-1991,25.3,19,31.2,76.83452752,6.801286528,0
26-02-1991,23.9,,30.3,68.05588021,14.00325783,2.06
27-02-1991,24,17.9,,69.39617851,7.452878145,1.09
