time,tavg,tmin,tmax,Humidity,WindSpeed,Precipitation
29-03-1990,27.8,23.4,33,21.86951093,6.88,1.16
30-03-1990,28.7,23.3,33.9,20.71600444,16.52,0
31-03-1990,28.5,22.1,34.4,27.08415916,23.59,1.53
01-04-1990,27.8,23,,20.70553846,11.37,0.69
02-04-1990,29.1,23.6,34.2,20.40716314,18.35,2.44
03-04-1990,29.1,23.6,36.2,12.18639428,7.64,0
04-04-1990,27.8,,36,23.58441944,19.33,0
05-04-1990,26.3,22.1,34,10.04102699,10.79,0
06-04-1990,26.7,20.9,33.2,23.39480906,8.66,0
07-04-1990,28.4,,32.6,20.03274622,16.73,1.09
08-04-1990,27.9,22.2,34,18.50555197,5.4,1.02
09-04-1990,27.8,22.4,34,27.23030074,21.58,0.51
10-04-1990,27.1,23.2,33.1,13.2708325,5.09,0.03
11-04-1990,29.4,23.6,34.4,27.592885,18.56,0
12-04-1990,27.9,23.9,32.4,10.32823611,10.4,0
13-04-1990,29.7,24,35.1,29.10110159,19.7,0
14-04-1990,28.4,25.3,36.8,19.59656079,24.24,0
15-04-1990,29.7,,35.5,21.24795115,9.98,0.18
16-04-1990,28.1,20,33.4,10.27303212,16.52,1.31
17-04-1990,26.7,21.2,32,28.80970632,16.84,4.27
18-04-1990,28.7,21.4,34.5,17.03666435,16.45,0.85
19-04-1990,28.2,22.6,34.4,20.33466423,9.46,1.02
20-04-1990,26.6,22.9,36.3,22.7422857,24.05,0.35
21-04-1990,28.7,22.1,36.3,10.68461405,13.94,0
22-04-1990,31.3,,36,10.49160979,21.93,0.45
23-04-1990,30.7,22.4,36.6,15.91434226,18.99,0.62
24-04-1990,30,24.2,36.4,23.34288426,10.95,5.43
25-04-1990,29.1,22.9,34.5,10.42274883,21.28,0.12
26-04-1990,28.5,22.8,,18.34399486,12.93,1.1
27-04-1990,29.9,22.2,35.1,15.30477866,22.62,0.43
28-04-1990,28,21.5,34.5,24.93754105,16.63,0
29-04-1990,28.1,,34,27.2794924,22.63,2.79
30-04-1990,27.2,,33.3,26.37526513,18.85,2
01-05-1990,26.7,,33.3,19.55084194,19.51,2.08
02-05-1990,27.1,20.4,33.3,18.98562687,15.03,0
03-05-1990,26.1,22.6,32.3,11.03150968,24.12,3.31
04-05-1990,25.6,22.4,,25.67961263,17.88,0
05-05-1990,27.4,,33.3,24.18001242,13.48,1.67
06-05-1990,26.7,,32.6,25.65357847,17.13,4.88
07-05-1990,24.5,,31.5,17.80033453,5.38,0
08-05-1990,25.2,21.1,31.1,27.19643019,11.03,0
09-05-1990,26.9,22.6,31,29.28985388,18.2,0.7
10-05-1990,25.5,,,28.32332413,10.8,0
11-05-1990,26.8,,32.1,15.32863008,17.36,0
12-05-1990,27.1,23,30.7,12.01439245,13.58,0.64
13-05-1990,26.8,23,31.4,13.428862,7.71,0
14-05-1990,26.9,22.5,33.7,23.72652064,10.97,1.45
15-05-1990,27.9,22,34.1,12.48840771,16.4,0
16-05-1990,27.6,20.9,34.6,23.31825756,16.82,3.6
17-05-1990,26.2,20.8,33.7,23.58671541,16.49,0
18-05-1990,26.2,20.8,31.6,11.05354555,18.06,0
19-05-1990,26.4,21.4,32.5,12.36678326,18.04,2.13
20-05-1990,23.9,21.3,29.2,25.17489239,13.63,0
21-05-1990,24.8,21.4,28,20.69095324,22.93,0.95
22-05-1990,23.1,21.2,29.7,24.3423407,12.35,3.11
23-05-1990,24.2,21.6,31.5,15.89387993,13.72,0
24-05-1990,20.9,,,14.88510705,22.84,0.87
25-05-1990,23.4,19.4,29.2,20.09283472,21.12,1.02
26-05-1990,,,,22.60011723,19.08,2.06
27-05-1990,,,,28.09679395,7,0
28-05-1990,,,,22.91820298,23.39,0
29-05-1990,,,,12.38591084,19.28,1.54
30-05-1990,,,,21.3794927,24.98,1.09
31-05-1990,25.1,,,22.33366122,7.99,1
01-06-1990,25.5,20,32,12.31367052,22.36,16.93
02-06-1990,24.7,20.4,31.8,22.33799003,8.25,0
03-06-1990,22.9,19.8,28.6,19.47792075,17.31,14.65
04-06-1990,23.4,,27.3,27.48677214,7.48,15.86
05-06-1990,23.9,19.6,29,15.99698674,21.96,0
06-06-1990,24.6,,30.3,23.47583575,21.15,47.32
07-06-1990,23.4,,30.3,21.34653846,16.38,19.48
08-06-1990,23.5,,30.3,27.17803456,13.14,0
09-06-1990,23.2,,29.3,28.89994147,6.38,23.13
10-06-1990,24.6,,29.3,16.18417775,18.95,0
11-06-1990,23.3,,26.1,21.51772844,14.07,25.74
12-06-1990,22.8,19.9,26.3,19.00812867,19.44,33.17
13-06-1990,23.8,20.1,28.2,16.56769921,22.33,0
14-06-1990,24.2,20.6,29.9,20.68006477,24.51,29.27
15-06-1990,23.5,20.8,,22.81335461,22.12,18.26
16-06-1990,23.6,20.2,28.8,11.2554079,5.23,26.44
17-06-1990,23.1,,26.8,14.71756248,12.2,47.94
18-06-1990,23.7,19.6,29.1,29.14260628,19.6,5.09
19-06-1990,24.3,,29,11.26955745,8.43,0
20-06-1990,23.7,20.8,29.1,19.44627369,15.42,0
21-06-1990,23.6,20.2,,11.21246265,6.09,0
22-06-1990,24.1,,29.5,21.30296095,9,8.46
23-06-1990,24.5,19.9,30,25.349156,5.37,16.82
24-06-1990,23.6,19.6,,28.96822363,20.87,15.53
25-06-1990,23.5,19.6,27.8,17.82732317,9.48,26.54
26-06-1990,23.2,19.8,26.5,25.83026175,11.91,10.26
27-06-1990,22.6,20.2,27.8,15.22684736,23.56,39.07
28-06-1990,23.4,,28.3,14.52508284,19.09,4.71
29-06-1990,23.1,19.8,26.8,14.92559613,5.64,64.4
30-06-1990,23.4,20,28.6,22.7504204,8.29,22.51
01-07-1990,22.7,19.6,28.3,60.54211,17.43,0
02-07-1990,22.3,19.5,26.9,74.79489261,16.54,0
03-07-1990,22.2,19.4,27,61.72360313,9.76,19.65
04-07-1990,22.3,19.7,29.1,77.04016039,23.68,5.53
05-07-1990,24,19.2,30,81.99918165,17.28,24.28
06-07-1990,23.8,20.1,29.5,86.90719074,15.71,19.46
07-07-1990,22.9,20.2,28,68.16791906,16.8,8.54
08-07-1990,21.5,19.6,23.5,82.32117279,19.6,0
09-07-1990,22.7,19.4,27.1,84.11409851,11.24,0
10-07-1990,22.4,,26.8,86.60274783,12.96,1.07
11-07-1990,22.3,19.4,27,89.74930098,9.2,27.13
12-07-1990,21.3,19.5,22.8,84.68961932,8.72,14.28
13-07-1990,22.4,18.4,27.7,77.61586698,23.89,0
14-07-1990,22.5,18.8,28.3,74.90212029,19.79,13.46
15-07-1990,22.2,19,27.5,77.9164676,14.81,17.71
16-07-1990,23.4,19.4,,66.45128226,9.55,0
17-07-1990,22.6,,27.7,81.97629043,10.09,13.07
18-07-1990,23.1,19.5,26.3,84.70063686,6.16,11.16
19-07-1990,21.8,,29,83.26438868,13.69,0
20-07-1990,23.8,19.4,29.4,63.98344065,11.24,17.16
21-07-1990,23,19.4,,83.98099925,18.93,21.22
22-07-1990,23.7,20.2,,68.36449296,12.56,31.66
23-07-1990,21.7,19,27.1,66.05543193,8.59,31.08
24-07-1990,21.9,19.1,,74.75223695,5.49,0
25-07-1990,22.9,19.2,27,89.92604481,6.34,0
26-07-1990,23.1,18.8,29,80.12592164,18.59,20.3
27-07-1990,23.5,18.5,32.3,71.08546456,14.07,20.28
28-07-1990,24.6,,30.3,83.56932075,15.73,20.3
29-07-1990,23.8,19.2,30.5,60.20296595,22.93,87.05
30-07-1990,24.1,19.6,31.3,75.19473466,24.81,21.42
31-07-1990,23.9,20,29.4,73.33656697,9.34,32.71
01-08-1990,22.4,20.3,30.4,62.73660412,18.26,29.08
02-08-1990,21.8,20.2,25.4,72.55365032,10.27,23.03
03-08-1990,22.6,20,27.5,83.87204796,5.41,3.69
04-08-1990,22,,28,74.22086438,20.17,25.18
05-08-1990,22.9,20.2,28.5,81.71389867,11.4,0
06-08-1990,23.1,,28.7,85.06194941,12.67,5.26
07-08-1990,21.4,19,24,74.89450656,16.77,0.29
08-08-1990,22.6,19.6,,63.87945934,21.62,11.64
09-08-1990,21,19.2,,67.91089329,17.58,56.29
10-08-1990,20.5,,24.5,72.31865677,22.45,0
11-08-1990,21.8,19,26,79.03019765,10.47,23.73
12-08-1990,22.3,19.6,26.5,63.16166474,20.96,0
13-08-1990,21.7,,,85.92852437,8.71,0.56
14-08-1990,20.3,18.7,22.2,89.3514624,24.06,31.78
15-08-1990,21.4,,23.5,84.99212668,18.75,11.29
16-08-1990,21.4,19.3,25.5,64.54483262,9.31,0
17-08-1990,22.3,19.4,26.2,68.1406336,23.95,0
18-08-1990,22.4,19.5,27,66.61920953,19.62,23.59
19-08-1990,22.4,19,27.2,77.83731136,10.08,0
20-08-1990,22.7,19.4,26.5,67.52462314,9.27,14.33
21-08-1990,22.2,20,26.8,68.64593636,15.36,10.91
22-08-1990,22.3,19.4,26.5,63.81945062,5.51,0
23-08-1990,22.8,20,27.5,69.98209527,9.15,52.88
24-08-1990,23.6,19.9,28,86.45895533,13.49,22.68
25-08-1990,24.2,20.2,29.2,61.32913968,12.48,0
26-08-1990,23.2,20,29.4,84.73962167,14.27,13.73
27-08-1990,22.3,20.2,25.7,76.35607426,10.55,0
28-08-1990,22.4,19.6,28.5,62.69887755,16.74,27.05
29-08-1990,22.3,20,27.3,70.72731639,22.28,0
30-08-1990,23.3,19.2,28,63.94278784,7.35,7.71
31-08-1990,23.5,19.3,27.3,64.31559063,15.35,20.1
01-09-1990,23,19,28.4,75.23239273,7.64,27.32
02-09-1990,25.1,20.5,29.5,88.30386138,19.34,0
03-09-1990,25.8,,30,68.02522916,12.92,3.31
04-09-1990,21.9,19.5,26.7,69.34188702,16.31,0.5
05-09-1990,21.6,,26.5,86.36751932,8.67,0
06-09-1990,22.2,19.3,27.2,73.44291278,7.9,45.31
07-09-1990,22.9,,,66.61968425,14.76,18.1
08-09-1990,23.3,,30.3,73.43554867,12.11,0
09-09-1990,22.8,,27.5,63.73960576,23.81,28.36
10-09-1990,25.2,19.9,29.7,81.23069888,20.31,52.44
11-09-1990,24,20.2,28.8,72.04360258,19.97,30.65
12-09-1990,24.3,20.2,29.5,67.0181868,23.07,0
13-09-1990,23.1,,,72.02479109,6.67,0.32
14-09-1990,24.4,19.6,28.6,77.801282,16.04,35.34
15-09-1990,26.1,20.1,30.7,75.08015213,16.69,0
16-09-1990,25.3,21,30.7,63.92220531,24.24,18.88
17-09-1990,24.6,20.9,31.2,75.41670264,10.84,25.49
18-09-1990,24.6,20.3,29.7,78.62095977,9.82,0
19-09-1990,22.8,,29.4,85.52089182,7.01,8.81
20-09-1990,23.8,19.4,30,77.56815044,5.33,0
21-09-1990,22.6,,29,87.6447938,23.59,0
22-09-1990,24.3,20.3,30,81.23468833,18.4,4.95
23-09-1990,24.1,,30.5,85.25837883,20.7,0
24-09-1990,22.3,19.4,28,71.28022668,10.63,42.65
25-09-1990,22.6,19.6,25.5,60.92511898,16.73,0
26-09-1990,24.8,19.5,29.5,69.74394358,6.28,1.2
27-09-1990,24.1,20.9,28.8,86.03010812,14.71,12.61
28-09-1990,22.8,20.5,26.6,70.72718925,24.55,38.83
29-09-1990,23.3,19.6,28.3,70.03311768,22.53,0
30-09-1990,22.9,20,27,84.41513351,11.76,33.26
01-10-1990,23.6,,28.5,42.88577305,24.23,0.52
02-10-1990,23.6,19.8,27.5,30.94454414,9.63,0
03-10-1990,22.8,19.7,26.2,35.27952336,23.99,1.42
04-10-1990,23.2,18.5,29.8,48.88300331,23.83,0.9
05-10-1990,24.1,18.9,30.5,35.35125714,20.98,0
06-10-1990,24.2,18.5,30.8,35.69268424,17.61,0.64
07-10-1990,25.1,19.7,31,33.29428039,22.49,0
08-10-1990,25,19.8,,35.59674418,10.86,0.73
09-10-1990,24.8,19,30.3,38.82971582,21.98,1.82
10-10-1990,24.9,20.8,28.8,43.3276969,17.36,3.67
11-10-1990,24.8,,,34.59252177,5.26,0
12-10-1990,23.5,,30.2,43.2279605,11.94,4.77
13-10-1990,23.7,18.9,29.6,39.59534418,7.96,0
14-10-1990,23.4,19.8,28,44.36587205,24.64,0.2
15-10-1990,23.5,20,28.5,30.52859656,14.57,1.68
16-10-1990,23.3,19.8,29,38.40923787,14.95,1.06
17-10-1990,24.3,20,29.5,44.80236067,17.79,0
18-10-1990,23.3,19.4,29.3,40.59700194,12.37,0.08
19-10-1990,22.1,19.4,25.5,36.35766978,7.74,0
20-10-1990,23.3,18.4,,39.72750688,21.44,0
21-10-1990,24.2,19.5,27.5,35.46170281,8.8,2.2
22-10-1990,21.8,18.2,,30.47528123,15.23,1.21
23-10-1990,21.3,19.5,27.2,49.02404265,9.49,0
24-10-1990,21.7,19,25.5,37.79747929,6.96,2.3
25-10-1990,22.5,19.9,26.3,32.23173316,22.24,1.11
26-10-1990,22.5,20,26.3,43.6483435,24.46,2.13
27-10-1990,22.3,19.5,26,30.79230905,24.22,1.76
28-10-1990,22.8,19.4,,48.20320897,23.13,0
29-10-1990,21.4,20,,34.71298519,20.48,0
30-10-1990,20.9,19.4,24,44.26548263,11.66,1.99
31-10-1990,,,,38.21163061,6.62,1.72
01-11-1990,19.9,19.4,21.4,32.67829914,13.14,0.46
02-11-1990,21.7,18.2,26,34.15540653,9.64,0.73
03-11-1990,21.3,17.2,27.7,45.41799894,7.65,3.06
04-11-1990,21.2,18.5,,38.55387053,6.07,0
05-11-1990,,,,35.00458445,19.51,1.59
06-11-1990,23.1,18.3,27.6,40.9076619,5.23,0.1
07-11-1990,,,,33.87659887,20.41,0.06
08-11-1990,21.6,17.7,,43.39084545,7.94,2.7
09-11-1990,20.9,19.2,,43.92825864,6.59,2.15
10-11-1990,22.6,19.7,,34.77203845,6.79,2.13
11-11-1990,22.7,,28.2,47.6331654,18.44,3.11
12-11-1990,21.4,,28.3,48.33250306,9.91,0.54
13-11-1990,21.4,14.6,29.3,41.25625669,13.41,1.86
14-11-1990,21.6,17.1,29.5,31.02961923,16.15,0
15-11-1990,,,,46.00523408,22.21,1.15
16-11-1990,21.8,20.4,26,44.42601571,19.54,0.24
17-11-1990,22.8,20,,46.71941503,10.41,0.69
18-11-1990,24.2,19.4,,31.42494988,7.63,1.69
19-11-1990,21.5,,28.5,39.41524564,6.11,0
20-11-1990,23.2,17.2,28.5,32.37357433,11.03,4.68
21-11-1990,,,,31.73815942,10.24,0
22-11-1990,24,,28.9,41.50662035,14.12,0
23-11-1990,,,,34.53137807,18.67,2.82
24-11-1990,21.9,20,29.5,30.83397619,18.91,2.08
25-11-1990,,,,47.03190942,10.67,1.75
26-11-1990,20.4,,,36.68392922,12.6,1.76
27-11-1990,,,,35.33698313,8.62,0.48
28-11-1990,20.8,,24.5,41.8797649,20.77,0
29-11-1990,21.2,16,26.6,31.14952408,6.14,0.65
30-11-1990,22.4,16.1,27.6,47.95585361,18.94,0
01-12-1990,20.8,15.6,27,34.89774679,20.57,2.45
02-12-1990,20.3,16.6,26.5,29.36718937,20.55,0.21
03-12-1990,21.3,16.8,26.2,20.76634345,10.19,0
04-12-1990,20,18.8,21.6,37.63786718,12.48,0
05-12-1990,20.7,,25.5,22.75583603,16.75,1.33
06-12-1990,20.8,17,25.5,30.20663719,10.46,0
07-12-1990,20.8,17,26.1,22.16408663,12.42,0
08-12-1990,20.9,16.4,25.2,29.48509301,8.94,0.99
09-12-1990,19.7,,25.5,35.71288675,14.2,0.99
10-12-1990,21.2,,26.5,23.83046146,5.89,0
11-12-1990,20.6,14.7,26.5,27.30319921,21,0
12-12-1990,20.2,14.9,25.6,33.20195678,6.54,0.96
13-12-1990,19.4,,26,20.08341914,15.38,0
14-12-1990,19.7,,24.3,32.17981876,11.14,0
15-12-1990,19.7,15.6,27.5,36.5102822,16.55,0
16-12-1990,21.3,15.2,28.1,23.19905766,24.19,0.07
17-12-1990,22.6,15.1,29.3,20.62805616,17.91,1.12
18-12-1990,22.4,16,27.5,38.60466876,5.71,3.45
19-12-1990,21.4,16,28.1,22.36896398,13.61,2.22
20-12-1990,20.7,15.4,27.1,23.70492,15.2,0.18
21-12-1990,21.9,,27,25.78797757,15.72,0.46
22-12-1990,20.4,16.4,27,21.87308834,18.63,0
23-12-1990,21.6,16.4,27.3,27.36099228,10.55,0.46
24-12-1990,20.4,,24.4,38.78419853,7.58,0
25-12-1990,22.4,16.2,,37.71705716,12.85,1.15
26-12-1990,20.3,,27.2,35.27193542,24.13,0
27-12-1990,,,,29.49488758,8.74,1.54
28-12-1990,20.7,13.6,25.4,26.09392032,23.08,3.57
29-12-1990,20.3,16,,30.37449468,15.88,0.28
30-12-1990,23,18,,25.96709567,14.14,1.3
31-12-1990,23.6,19,27.2,33.74614577,22.64,1.88
01-01-1991,23.6,20,27.6,26.83868551,14.17,0
02-01-1991,23.9,,29.7,24.84411607,19.48,0.95
03-01-1991,22.8,16.2,30.3,25.23439912,12.98,0.53
04-01-1991,22.9,17.9,29,27.32958316,23.08,0.7
05-01-1991,23.1,19.2,27.7,31.53565658,18.8,0
06-01-1991,22.7,17.5,28.5,37.34630538,18.99,0.55
07-01-1991,22.3,,,26.69188927,11.55,1.5
08-01-1991,21.9,,27,38.6119761,20.14,3.4
09-01-1991,21.2,14.4,28.1,21.06246411,17.72,2.42
10-01-1991,22.3,16.3,29.2,36.08020281,9.8,4.81
11-01-1991,21.9,17.2,29,30.35063964,8.21,0
12-01-1991,18.6,17.7,,28.97215761,20.93,2.24
13-01-1991,,,,39.81292649,24.18,0.87
14-01-1991,19.2,15.5,,30.95789259,14.16,4.88
15-01-1991,21.5,14.5,27.7,35.9897895,16.82,0
16-01-1991,,,,23.77711113,22.15,0
17-01-1991,21.9,17,27.8,35.09739203,14.14,0
18-01-1991,22.8,,28.3,28.89096161,24.04,0
19-01-1991,21.7,17.2,28.5,37.04950025,16.52,0
20-01-1991,22.7,18.3,,27.30784519,21.42,0
21-01-1991,22.7,17.8,,34.65560181,23.18,0.8
22-01-1991,24.4,16.5,30.5,32.58432491,21.31,1.18
23-01-1991,23.8,15.5,29.8,20.22057357,8.19,4.25
24-01-1991,21.2,16.1,28.9,36.95299043,17.58,2.4
25-01-1991,20.9,15.5,26.8,34.96144039,12.97,0
26-01-1991,21.2,14.2,28,32.34669733,6.25,0
27-01-1991,21.8,14,29.5,36.60426905,13.48,1.48
28-01-1991,21.8,,31.1,29.97940939,10.17,0
29-01-1991,23.2,,,27.68114444,21.98,4.16
30-01-1991,19.1,13.9,28.8,25.48689015,5.67,2.86
31-01-1991,21.3,15,28.4,24.66735026,24.18,0
01-02-1991,22.9,17,,35.93994852,12.11,0
02-02-1991,24.6,19.2,30.6,38.16683569,12.13,3.21
03-02-1991,24.7,19.6,31.5,38.65741778,5.33,0.27
04-02-1991,23.6,18.7,31,38.12661677,8.7,2.98
05-02-1991,23.6,18.8,30.1,30.07475131,13.03,0
06-02-1991,23.7,17,,23.21409477,23.59,0
07-02-1991,22.7,15.7,29.3,28.90954342,6.99,0.51
08-02-1991,22.8,15.8,30.8,20.2211338,23.91,0.59
09-02-1991,22.7,15.4,30.2,38.53342154,22.39,0
10-02-1991,23.9,16.1,31.4,38.42277525,14.08,1.75
11-02-1991,24.4,16.6,33,20.68161463,11.53,0
12-02-1991,23.9,16.6,32.5,35.17295126,9.65,0.22
13-02-1991,25.2,17.5,32.6,36.61457849,17.29,0.74
14-02-1991,24.3,17.2,32.1,38.46414131,5.66,1.53
15-02-1991,24.2,15.5,31.5,30.85957275,5.31,1.92
16-02-1991,25.1,16.3,32,32.83270084,13.58,0
17-02-1991,24.4,17.4,31.3,30.23339388,6.36,0
18-02-1991,25.6,17.3,31.4,21.45308273,10.04,3.06
19-02-1991,24.5,17.1,31.4,29.9645014,9.42,1.16
20-02-1991,24.3,17.8,30.3,35.4009073,10.06,0
21-02-1991,23.1,17.6,29.3,26.76763431,7.62,3.6
22-02-1991,23.9,16,29.4,34.85674625,5.24,0.73
23-02-1991,23.6,16.9,30.9,29.60964668,7.31,2.86
24-02-1991,24.3,17.7,30.2,39.1561404,17.37,0.64
25-02-1991,22.2,18.3,30.9,30.23399443,24.49,4.62
26-02-1991,24.2,18.2,30.3,35.22282481,24.81,4.01
27-02-1991,24.8,19.5,,23.92810742,13.18,0
28-02-1991,24.8,20.6,30.9,29.73131675,8.26,2.44
01-03-1991,25.6,,31.2,22.10502162,17.78,1.79
02-03-1991,26.2,19.3,31.4,17.86586481,14.81,3.24
03-03-1991,25.6,19.5,31.3,10.8959676,24.79,0
04-03-1991,26.3,19.3,32.5,16.9113802,6.31,1.87
05-03-1991,26.9,20.6,32.4,22.74150317,20.66,2.62
06-03-1991,27.8,22.8,32.4,29.02790686,10.77,0
07-03-1991,27.1,21.6,34.5,25.64969163,9.83,0
08-03-1991,26.9,21.8,33.5,25.70559463,18.25,0
09-03-1991,26.2,,,14.91060277,9.92,0
10-03-1991,27.6,20.7,34.3,25.35996767,18.32,1.94
11-03-1991,29.1,,34.5,25.02385183,15.35,3.5
12-03-1991,27.5,20.3,35,28.4949093,13.48,0.65
13-03-1991,28.9,20.9,35.4,28.52572623,16.09,3.76
14-03-1991,28.2,21.7,34.6,26.6581551,10.74,0
15-03-1991,28.4,20.4,34.8,27.22623917,19.13,0
16-03-1991,27.4,,33.7,12.10659709,13.3,0.39
17-03-1991,26.9,,33.7,23.52883525,12.21,1.27
18-03-1991,27.1,19.5,34,21.35347435,21.57,0.43
19-03-1991,27.6,20.7,35.6,15.17240051,23.5,0
20-03-1991,26.8,21.8,,12.5217723,5.92,0.32
21-03-1991,28.7,21.3,34.7,17.04767585,9.65,0
22-03-1991,29.4,23,34.4,11.11996332,11.97,1.84
23-03-1991,27.7,20.8,35.6,28.94669713,21.3,1.23
24-03-1991,26.4,21,35.2,15.88510381,24.71,0
25-03-1991,28.5,21.8,35.3,15.30939614,24.38,0
26-03-1991,27.1,20.6,34.7,11.10628833,23.1,0
27-03-1991,26.7,20,34.8,21.74512113,10.93,0.37
28-03-1991,25.3,19.3,33.4,16.35503975,24.84,2.41
29-03-1991,26.6,20.2,33.8,28.04213835,9.99,0
30-03-1991,28.7,19.4,35,20.1896681,7.12,1.51
31-03-1991,28.7,21.8,35.6,23.60039648,24.02,0
01-04-1991,26.7,21,35,23.0351011,9.67,0
02-04-1991,27.4,22.8,34.5,17.81661127,18.8,0.29
03-04-1991,28.4,22.3,35.2,27.75245212,6.17,0
04-04-1991,27.7,22.5,33.6,11.58496814,19.61,0
